month	depth	latitude	longitude	nppv	o2	time
1	0.49402538	25.0	122.25	19.840277	212.76408	2024-01-01
1	0.49402538	25.0	122.5	15.68947	210.72629	2024-01-01
1	0.49402538	25.0	122.75	12.573458	209.37292	2024-01-01
1	0.49402538	25.0	123.0	10.954895	208.83972	2024-01-01
1	0.49402538	25.25	119.25	20.035007	276.41898	2024-01-01
1	0.49402538	25.25	119.5	16.379402	269.28033	2024-01-01
1	0.49402538	25.25	119.75	18.152079	258.52078	2024-01-01
1	0.49402538	25.25	120.0	18.779505	247.49701	2024-01-01
1	0.49402538	25.25	120.25	18.856934	244.40135	2024-01-01
1	0.49402538	25.25	120.5	16.564566	239.20242	2024-01-01
1	0.49402538	25.25	120.75	15.176529	232.57706	2024-01-01
1	0.49402538	25.25	121.0	15.096168	229.7295	2024-01-01
1	0.49402538	25.25	121.25	17.78958	229.653	2024-01-01
1	0.49402538	25.25	121.5	22.963997	229.29318	2024-01-01
1	0.49402538	25.25	121.75	23.696785	224.08328	2024-01-01
1	0.49402538	25.25	122.0	21.42184	218.1535	2024-01-01
1	0.49402538	25.25	122.25	21.370436	213.7756	2024-01-01
1	0.49402538	25.25	122.5	17.421722	211.51865	2024-01-01
1	0.49402538	25.25	122.75	13.936579	210.06935	2024-01-01
1	0.49402538	25.25	123.0	12.259807	209.13599	2024-01-01
1	0.49402538	25.5	119.75	16.547781	270.87338	2024-01-01
1	0.49402538	25.5	120.0	14.745229	259.10736	2024-01-01
1	0.49402538	25.5	120.25	16.24274	250.82333	2024-01-01
1	0.49402538	25.5	120.5	16.974558	242.35196	2024-01-01
1	0.49402538	25.5	120.75	15.985939	234.64319	2024-01-01
1	0.49402538	25.5	121.0	14.739723	230.00555	2024-01-01
1	0.49402538	25.5	121.25	16.453238	227.87814	2024-01-01
1	0.49402538	25.5	121.5	20.371603	225.3078	2024-01-01
1	0.49402538	25.5	121.75	23.95752	219.49373	2024-01-01
1	0.49402538	25.5	122.0	23.639631	215.42728	2024-01-01
