depth	latitude	longitude	chl	phyc	time
2.6456685	21.75	122.5	0.13179146	1.0326785	2023-12-01
2.6456685	21.75	122.75	0.11330804	0.99387264	2023-12-01
2.6456685	21.75	123.0	0.10331133	0.9722727	2023-12-01
2.6456685	22.0	119.25	0.3547228	1.5176121	2023-12-01
2.6456685	22.0	119.5	0.34952343	1.510392	2023-12-01
2.6456685	22.0	119.75	0.35177866	1.5088665	2023-12-01
2.6456685	22.0	120.0	0.33422947	1.4633139	2023-12-01
2.6456685	22.0	120.25	0.33083102	1.4622726	2023-12-01
2.6456685	22.0	120.5	0.34911817	1.5209198	2023-12-01
2.6456685	22.0	121.0	0.4376617	1.6455338	2023-12-01
2.6456685	22.0	121.25	0.3876429	1.5439248	2023-12-01
2.6456685	22.0	121.5	0.3495385	1.4709245	2023-12-01
2.6456685	22.0	121.75	0.28879586	1.3564836	2023-12-01
2.6456685	22.0	122.0	0.21594003	1.2066839	2023-12-01
2.6456685	22.0	122.25	0.1646642	1.0985553	2023-12-01
2.6456685	22.0	122.5	0.13286613	1.0338163	2023-12-01
2.6456685	22.0	122.75	0.11501503	0.9963136	2023-12-01
2.6456685	22.0	123.0	0.10626887	0.97759503	2023-12-01
2.6456685	22.25	119.25	0.4188043	1.6615553	2023-12-01
2.6456685	22.25	119.5	0.4069454	1.6479932	2023-12-01
2.6456685	22.25	119.75	0.39652163	1.63783	2023-12-01
2.6456685	22.25	120.0	0.38762376	1.626905	2023-12-01
2.6456685	22.25	120.25	0.39167938	1.6525643	2023-12-01
2.6456685	22.25	120.5	0.3852749	1.7348558	2023-12-01
2.6456685	22.25	121.0	0.45472547	1.7017448	2023-12-01
2.6456685	22.25	121.25	0.39795786	1.5740147	2023-12-01
2.6456685	22.25	121.5	0.37819892	1.5266839	2023-12-01
2.6456685	22.25	121.75	0.32637516	1.4341773	2023-12-01
2.6456685	22.25	122.0	0.24325539	1.2761965	2023-12-01
2.6456685	22.25	122.25	0.1735685	1.1270674	2023-12-01
2.6456685	22.25	122.5	0.13811739	1.0441386	2023-12-01
2.6456685	22.25	122.75	0.12095099	1.0062155	2023-12-01
2.6456685	22.25	123.0	0.10714309	0.9771891	2023-12-01
2.6456685	22.5	119.25	0.52504814	1.9397578	2023-12-01
2.6456685	22.5	119.5	0.4963937	1.9128914	2023-12-01
2.6456685	22.5	119.75	0.47625765	1.9025383	2023-12-01
2.6456685	22.5	120.0	0.4511543	1.8591175	2023-12-01
2.6456685	22.5	120.25	0.43571782	1.9092233	2023-12-01
2.6456685	22.5	120.5	0.40091047	1.9020058	2023-12-01
2.6456685	22.5	121.0	0.4179363	1.6996584	2023-12-01
2.6456685	22.5	121.25	0.41079634	1.60393	2023-12-01
2.6456685	22.5	121.5	0.4036561	1.5809497	2023-12-01
2.6456685	22.5	121.75	0.35900474	1.5001148	2023-12-01
2.6456685	22.5	122.0	0.25584558	1.3144867	2023-12-01
2.6456685	22.5	122.25	0.18189098	1.1505907	2023-12-01
2.6456685	22.5	122.5	0.1470855	1.060286	2023-12-01
2.6456685	22.5	122.75	0.12814462	1.0174196	2023-12-01
2.6456685	22.5	123.0	0.10910489	0.97801423	2023-12-01
2.6456685	22.75	119.25	0.6705851	2.4295669	2023-12-01
2.6456685	22.75	119.5	0.58310896	2.211907	2023-12-01
2.6456685	22.75	119.75	0.52996886	2.0995288	2023-12-01
2.6456685	22.75	120.0	0.4944781	2.0136533	2023-12-01
2.6456685	22.75	121.25	0.44315246	1.7032686	2023-12-01
2.6456685	22.75	121.5	0.4410016	1.6770744	2023-12-01
2.6456685	22.75	121.75	0.38155916	1.5411729	2023-12-01
2.6456685	22.75	122.0	0.2702712	1.3451201	2023-12-01
2.6456685	22.75	122.25	0.19487703	1.1766502	2023-12-01
2.6456685	22.75	122.5	0.16070743	1.0830526	2023-12-01
2.6456685	22.75	122.75	0.13566385	1.0294086	2023-12-01
2.6456685	22.75	123.0	0.11310346	0.98413515	2023-12-01
2.6456685	23.0	119.25	0.75739455	2.7852907	2023-12-01
2.6456685	23.0	119.5	0.653367	2.3747017	2023-12-01
2.6456685	23.0	119.75	0.574178	2.1772313	2023-12-01
2.6456685	23.0	120.0	0.5853569	2.3250685	2023-12-01
2.6456685	23.0	121.5	0.45986015	1.7374369	2023-12-01
2.6456685	23.0	121.75	0.39598095	1.5643752	2023-12-01
2.6456685	23.0	122.0	0.2834514	1.3667763	2023-12-01
2.6456685	23.0	122.25	0.20993583	1.2046001	2023-12-01
2.6456685	23.0	122.5	0.17640558	1.1115847	2023-12-01
2.6456685	23.0	122.75	0.14581423	1.0479901	2023-12-01
2.6456685	23.0	123.0	0.11938209	0.99123424	2023-12-01
2.6456685	23.25	119.25	0.75854504	2.88367	2023-12-01
2.6456685	23.25	119.5	0.53036493	2.3506405	2023-12-01
2.6456685	23.25	119.75	0.6506362	2.364459	2023-12-01
2.6456685	23.25	120.0	0.58054215	2.831959	2023-12-01
2.6456685	23.25	121.5	0.47642085	1.773905	2023-12-01
2.6456685	23.25	121.75	0.42354158	1.6134084	2023-12-01
2.6456685	23.25	122.0	0.3059616	1.4014679	2023-12-01
2.6456685	23.25	122.25	0.22720248	1.2340509	2023-12-01
2.6456685	23.25	122.5	0.1926137	1.1397527	2023-12-01
2.6456685	23.25	122.75	0.16091749	1.0737739	2023-12-01
2.6456685	23.25	123.0	0.13033612	1.005139	2023-12-01
2.6456685	23.5	119.25	0.71020377	2.5838656	2023-12-01
2.6456685	23.5	119.5	0.7345794	3.0366662	2023-12-01
2.6456685	23.5	119.75	0.75357527	2.669404	2023-12-01
2.6456685	23.5	120.0	0.67275995	3.3109207	2023-12-01
2.6456685	23.5	121.75	0.45136446	1.6844723	2023-12-01
2.6456685	23.5	122.0	0.33966306	1.4585916	2023-12-01
2.6456685	23.5	122.25	0.24944648	1.271082	2023-12-01
2.6456685	23.5	122.5	0.20859544	1.163198	2023-12-01
2.6456685	23.5	122.75	0.17904101	1.0984674	2023-12-01
2.6456685	23.5	123.0	0.14692572	1.0282232	2023-12-01
2.6456685	23.75	119.25	0.7751245	2.6818514	2023-12-01
2.6456685	23.75	119.5	0.96357	3.3737798	2023-12-01
2.6456685	23.75	119.75	0.83309644	2.8378236	2023-12-01
2.6456685	23.75	120.0	0.81347024	3.3584757	2023-12-01
2.6456685	23.75	121.75	0.46979842	1.748643	2023-12-01
2.6456685	23.75	122.0	0.3763419	1.5213969	2023-12-01
2.6456685	23.75	122.25	0.280089	1.3250751	2023-12-01
2.6456685	23.75	122.5	0.22724417	1.1909854	2023-12-01
2.6456685	23.75	122.75	0.1978573	1.1180738	2023-12-01
2.6456685	23.75	123.0	0.16898754	1.05947	2023-12-01
2.6456685	24.0	119.25	0.8811814	2.8787556	2023-12-01
2.6456685	24.0	119.5	1.06721	3.517222	2023-12-01
2.6456685	24.0	119.75	0.9938913	3.3646958	2023-12-01
2.6456685	24.0	120.0	1.0194939	3.7357244	2023-12-01
2.6456685	24.0	120.25	0.87384164	3.8329535	2023-12-01
2.6456685	24.0	121.75	0.47430703	1.7886188	2023-12-01
2.6456685	24.0	122.0	0.4067631	1.5649637	2023-12-01
2.6456685	24.0	122.25	0.31574938	1.3838601	2023-12-01
2.6456685	24.0	122.5	0.2495891	1.2259688	2023-12-01
2.6456685	24.0	122.75	0.21639654	1.1366818	2023-12-01
2.6456685	24.0	123.0	0.19180839	1.0888296	2023-12-01
2.6456685	24.25	119.25	0.9126483	2.9894323	2023-12-01
2.6456685	24.25	119.5	1.1548893	3.8842306	2023-12-01
2.6456685	24.25	119.75	1.1292378	3.9900186	2023-12-01
2.6456685	24.25	120.0	1.0850173	3.9631033	2023-12-01
2.6456685	24.25	120.25	0.93087417	3.6650374	2023-12-01
2.6456685	24.25	121.75	0.48324934	1.7782669	2023-12-01
2.6456685	24.25	122.0	0.4418968	1.6238087	2023-12-01
2.6456685	24.25	122.25	0.3591133	1.446254	2023-12-01
2.6456685	24.25	122.5	0.27973056	1.2754306	2023-12-01
2.6456685	24.25	122.75	0.23621279	1.1669269	2023-12-01
2.6456685	24.25	123.0	0.21500227	1.1146983	2023-12-01
2.6456685	24.5	119.25	0.8464448	2.787308	2023-12-01
2.6456685	24.5	119.5	0.9709522	3.1414373	2023-12-01
2.6456685	24.5	119.75	1.0077063	3.3874269	2023-12-01
2.6456685	24.5	120.0	1.0085766	3.467894	2023-12-01
2.6456685	24.5	120.25	0.94225997	3.3702095	2023-12-01
2.6456685	24.5	120.5	0.7874744	3.1297824	2023-12-01
2.6456685	24.5	122.0	0.4918565	1.7694172	2023-12-01
2.6456685	24.5	122.25	0.40988246	1.533982	2023-12-01
2.6456685	24.5	122.5	0.3233414	1.344043	2023-12-01
2.6456685	24.5	122.75	0.26148152	1.2049371	2023-12-01
2.6456685	24.5	123.0	0.23970285	1.1545068	2023-12-01
2.6456685	24.75	119.25	0.85429156	3.0779939	2023-12-01
2.6456685	24.75	119.5	0.86167455	2.877665	2023-12-01
2.6456685	24.75	119.75	0.8890607	2.955648	2023-12-01
2.6456685	24.75	120.0	0.8871832	3.0111237	2023-12-01
2.6456685	24.75	120.25	0.86750734	2.972364	2023-12-01
2.6456685	24.75	120.5	0.82318467	2.8906126	2023-12-01
2.6456685	24.75	120.75	0.751269	2.9036496	2023-12-01
2.6456685	24.75	122.0	0.52975404	1.9578215	2023-12-01
2.6456685	24.75	122.25	0.4542098	1.6281343	2023-12-01
2.6456685	24.75	122.5	0.37708288	1.4331847	2023-12-01
2.6456685	24.75	122.75	0.3019842	1.2707459	2023-12-01
2.6456685	24.75	123.0	0.26248592	1.1881993	2023-12-01
2.6456685	25.0	119.25	0.8372076	3.6246243	2023-12-01
2.6456685	25.0	119.5	0.8859353	3.3438802	2023-12-01
2.6456685	25.0	119.75	0.87121636	2.9946985	2023-12-01
2.6456685	25.0	120.0	0.8735051	2.935642	2023-12-01
2.6456685	25.0	120.25	0.85611343	2.879806	2023-12-01
2.6456685	25.0	120.5	0.8048355	2.7059085	2023-12-01
2.6456685	25.0	120.75	0.7375156	2.5407274	2023-12-01
2.6456685	25.0	122.0	0.62622243	2.305786	2023-12-01
2.6456685	25.0	122.25	0.5132871	1.8140254	2023-12-01
2.6456685	25.0	122.5	0.42782032	1.532323	2023-12-01
2.6456685	25.0	122.75	0.35308135	1.3550879	2023-12-01
2.6456685	25.0	123.0	0.30398443	1.2594175	2023-12-01
2.6456685	25.25	119.25	0.6445906	3.425083	2023-12-01
2.6456685	25.25	119.5	0.7013295	3.2255368	2023-12-01
2.6456685	25.25	119.75	0.85566366	3.282413	2023-12-01
2.6456685	25.25	120.0	0.8774807	3.0087795	2023-12-01
2.6456685	25.25	120.25	0.86955136	2.9177697	2023-12-01
2.6456685	25.25	120.5	0.7847427	2.5908458	2023-12-01
2.6456685	25.25	120.75	0.7262112	2.3860981	2023-12-01
2.6456685	25.25	121.0	0.75601107	2.4461598	2023-12-01
2.6456685	25.25	121.25	0.85873485	2.940592	2023-12-01
2.6456685	25.25	121.5	0.9834304	3.710303	2023-12-01
2.6456685	25.25	121.75	0.9132394	3.0922732	2023-12-01
2.6456685	25.25	122.0	0.7154981	2.5158715	2023-12-01
2.6456685	25.25	122.25	0.574246	2.0158887	2023-12-01
2.6456685	25.25	122.5	0.47145483	1.6372247	2023-12-01
2.6456685	25.25	122.75	0.40011343	1.4366628	2023-12-01
2.6456685	25.25	123.0	0.3535941	1.3382294	2023-12-01
2.6456685	25.5	119.75	0.61843646	2.9040823	2023-12-01
2.6456685	25.5	120.0	0.82167435	2.9991553	2023-12-01
2.6456685	25.5	120.25	0.8306874	2.822782	2023-12-01
2.6456685	25.5	120.5	0.7479794	2.44424	2023-12-01
2.6456685	25.5	120.75	0.73364985	2.3412158	2023-12-01
2.6456685	25.5	121.0	0.7812644	2.4481215	2023-12-01
2.6456685	25.5	121.25	0.86979926	2.781937	2023-12-01
2.6456685	25.5	121.5	0.95912814	3.1187024	2023-12-01
2.6456685	25.5	121.75	0.8374069	2.8135893	2023-12-01
2.6456685	25.5	122.0	0.6762064	2.3339293	2023-12-01
2.6456685	25.5	122.25	0.58306354	2.0028524	2023-12-01
2.6456685	25.5	122.5	0.5001655	1.6952854	2023-12-01
2.6456685	25.5	122.75	0.44111204	1.5133239	2023-12-01
2.6456685	25.5	123.0	0.4042276	1.4181452	2023-12-01
3.8194947	21.75	119.25	0.3222793	1.4906685	2023-12-01
3.8194947	21.75	119.5	0.31091133	1.4457574	2023-12-01
3.8194947	21.75	119.75	0.31945485	1.4104438	2023-12-01
3.8194947	21.75	120.0	0.32982272	1.3941782	2023-12-01
3.8194947	21.75	120.25	0.31191367	1.3586694	2023-12-01
3.8194947	21.75	120.5	0.32040402	1.3752741	2023-12-01
3.8194947	21.75	120.75	0.3551385	1.5025109	2023-12-01
3.8194947	21.75	121.0	0.37569597	1.50998	2023-12-01
3.8194947	21.75	121.25	0.3537536	1.4643476	2023-12-01
3.8194947	21.75	121.5	0.29877052	1.3754071	2023-12-01
3.8194947	21.75	121.75	0.227365	1.2408783	2023-12-01
3.8194947	21.75	122.0	0.19216996	1.152524	2023-12-01
3.8194947	21.75	122.25	0.16300595	1.0981189	2023-12-01
3.8194947	21.75	122.5	0.1317976	1.032645	2023-12-01
3.8194947	21.75	122.75	0.113311075	0.99383295	2023-12-01
3.8194947	21.75	123.0	0.10331447	0.97223204	2023-12-01
3.8194947	22.0	119.25	0.3547266	1.5175745	2023-12-01
3.8194947	22.0	119.5	0.34952337	1.5103397	2023-12-01
3.8194947	22.0	119.75	0.3517753	1.5087868	2023-12-01
3.8194947	22.0	120.0	0.33423054	1.4632142	2023-12-01
3.8194947	22.0	120.25	0.33083224	1.4621363	2023-12-01
3.8194947	22.0	120.5	0.34913003	1.5207831	2023-12-01
3.8194947	22.0	121.0	0.4376716	1.6454896	2023-12-01
3.8194947	22.0	121.25	0.3876606	1.5439188	2023-12-01
3.8194947	22.0	121.5	0.3495558	1.470911	2023-12-01
3.8194947	22.0	121.75	0.28882286	1.3564812	2023-12-01
3.8194947	22.0	122.0	0.215971	1.206698	2023-12-01
3.8194947	22.0	122.25	0.16468075	1.0985368	2023-12-01
3.8194947	22.0	122.5	0.1328739	1.0337815	2023-12-01
3.8194947	22.0	122.75	0.11501939	0.996274	2023-12-01
3.8194947	22.0	123.0	0.106271535	0.9775572	2023-12-01
3.8194947	22.25	119.25	0.41880903	1.6615305	2023-12-01
3.8194947	22.25	119.5	0.40694866	1.6479524	2023-12-01
3.8194947	22.25	119.75	0.39652622	1.6377823	2023-12-01
3.8194947	22.25	120.0	0.38763043	1.6268303	2023-12-01
3.8194947	22.25	120.25	0.3916769	1.6523861	2023-12-01
3.8194947	22.25	120.5	0.38536173	1.7348762	2023-12-01
3.8194947	22.25	121.0	0.45474243	1.7016659	2023-12-01
3.8194947	22.25	121.25	0.3979721	1.5739884	2023-12-01
3.8194947	22.25	121.5	0.378217	1.5266743	2023-12-01
3.8194947	22.25	121.75	0.32640424	1.4341768	2023-12-01
3.8194947	22.25	122.0	0.24329576	1.2762122	2023-12-01
3.8194947	22.25	122.25	0.17359236	1.1270542	2023-12-01
3.8194947	22.25	122.5	0.1381268	1.0441028	2023-12-01
3.8194947	22.25	122.75	0.120957226	1.0061811	2023-12-01
3.8194947	22.25	123.0	0.10714483	0.97715175	2023-12-01
3.8194947	22.5	119.25	0.5250584	1.9397391	2023-12-01
3.8194947	22.5	119.5	0.49640363	1.9128402	2023-12-01
3.8194947	22.5	119.75	0.47626624	1.9024756	2023-12-01
3.8194947	22.5	120.0	0.4511658	1.8590369	2023-12-01
3.8194947	22.5	120.25	0.43577182	1.909071	2023-12-01
3.8194947	22.5	120.5	0.40113243	1.90231	2023-12-01
3.8194947	22.5	121.0	0.41795138	1.6995832	2023-12-01
3.8194947	22.5	121.25	0.4108003	1.6038711	2023-12-01
3.8194947	22.5	121.5	0.40367457	1.5809433	2023-12-01
3.8194947	22.5	121.75	0.3590417	1.5001194	2023-12-01
3.8194947	22.5	122.0	0.25589174	1.3145044	2023-12-01
3.8194947	22.5	122.25	0.18191473	1.1505704	2023-12-01
3.8194947	22.5	122.5	0.14709428	1.0602411	2023-12-01
3.8194947	22.5	122.75	0.1281486	1.0173779	2023-12-01
3.8194947	22.5	123.0	0.109106496	0.9779753	2023-12-01
3.8194947	22.75	119.25	0.6706672	2.4296951	2023-12-01
3.8194947	22.75	119.5	0.58314216	2.211883	2023-12-01
3.8194947	22.75	119.75	0.52998227	2.0994635	2023-12-01
3.8194947	22.75	120.0	0.494523	2.0136116	2023-12-01
3.8194947	22.75	121.25	0.44315442	1.7031736	2023-12-01
3.8194947	22.75	121.5	0.44101584	1.6770569	2023-12-01
3.8194947	22.75	121.75	0.3815848	1.5411743	2023-12-01
3.8194947	22.75	122.0	0.27032	1.3451401	2023-12-01
3.8194947	22.75	122.25	0.19489814	1.1766185	2023-12-01
3.8194947	22.75	122.5	0.16071616	1.0830016	2023-12-01
3.8194947	22.75	122.75	0.1356657	1.0293531	2023-12-01
3.8194947	22.75	123.0	0.11310339	0.9840851	2023-12-01
3.8194947	23.0	119.25	0.75759727	2.7857313	2023-12-01
3.8194947	23.0	119.5	0.6534159	2.3747554	2023-12-01
3.8194947	23.0	119.75	0.5741912	2.177206	2023-12-01
3.8194947	23.0	120.0	0.5854195	2.3249543	2023-12-01
3.8194947	23.0	121.5	0.45987388	1.7373707	2023-12-01
3.8194947	23.0	121.75	0.39599416	1.5643585	2023-12-01
3.8194947	23.0	122.0	0.28348902	1.3667722	2023-12-01
3.8194947	23.0	122.25	0.20994744	1.204535	2023-12-01
3.8194947	23.0	122.5	0.17641093	1.111515	2023-12-01
3.8194947	23.0	122.75	0.14581414	1.0479131	2023-12-01
3.8194947	23.0	123.0	0.119379714	0.9911681	2023-12-01
3.8194947	23.25	119.25	0.7586188	2.8838177	2023-12-01
3.8194947	23.25	119.5	0.5303713	2.3506277	2023-12-01
3.8194947	23.25	119.75	0.6506541	2.3644292	2023-12-01
3.8194947	23.25	120.0	0.58056295	2.8319447	2023-12-01
3.8194947	23.25	121.5	0.4764527	1.7738872	2023-12-01
3.8194947	23.25	121.75	0.42355335	1.6133679	2023-12-01
3.8194947	23.25	122.0	0.3059872	1.4014316	2023-12-01
3.8194947	23.25	122.25	0.22720695	1.2339613	2023-12-01
3.8194947	23.25	122.5	0.19261417	1.139652	2023-12-01
3.8194947	23.25	122.75	0.1609165	1.0736871	2023-12-01
3.8194947	23.25	123.0	0.13033298	1.0050625	2023-12-01
3.8194947	23.5	119.25	0.7101795	2.5837429	2023-12-01
3.8194947	23.5	119.5	0.7345723	3.0366223	2023-12-01
3.8194947	23.5	119.75	0.7536074	2.6692808	2023-12-01
3.8194947	23.5	120.0	0.6727707	3.310949	2023-12-01
3.8194947	23.5	121.75	0.45135847	1.6843641	2023-12-01
3.8194947	23.5	122.0	0.33967608	1.4585103	2023-12-01
3.8194947	23.5	122.25	0.2494447	1.2709476	2023-12-01
3.8194947	23.5	122.5	0.20858967	1.1630579	2023-12-01
3.8194947	23.5	122.75	0.17903943	1.0983721	2023-12-01
3.8194947	23.5	123.0	0.14692351	1.0281392	2023-12-01
3.8194947	23.75	119.25	0.77512956	2.6817384	2023-12-01
3.8194947	23.75	119.5	0.9635725	3.3737516	2023-12-01
3.8194947	23.75	119.75	0.8331263	2.837776	2023-12-01
3.8194947	23.75	120.0	0.81348467	3.3584886	2023-12-01
3.8194947	23.75	121.75	0.46979883	1.7485319	2023-12-01
3.8194947	23.75	122.0	0.3763423	1.5212703	2023-12-01
3.8194947	23.75	122.25	0.2800808	1.3249016	2023-12-01
3.8194947	23.75	122.5	0.22723633	1.1908325	2023-12-01
3.8194947	23.75	122.75	0.19785583	1.1179789	2023-12-01
3.8194947	23.75	123.0	0.16898665	1.0593926	2023-12-01
3.8194947	24.0	119.25	0.8811792	2.878647	2023-12-01
3.8194947	24.0	119.5	1.067194	3.517099	2023-12-01
3.8194947	24.0	119.75	0.99388826	3.364447	2023-12-01
3.8194947	24.0	120.0	1.019571	3.7360122	2023-12-01
3.8194947	24.0	120.25	0.8738476	3.8328502	2023-12-01
3.8194947	24.0	121.75	0.47431594	1.788483	2023-12-01
3.8194947	24.0	122.0	0.40676305	1.564801	2023-12-01
3.8194947	24.0	122.25	0.31574067	1.38369	2023-12-01
3.8194947	24.0	122.5	0.24958435	1.225836	2023-12-01
3.8194947	24.0	122.75	0.2163957	1.1365968	2023-12-01
3.8194947	24.0	123.0	0.19181079	1.0887636	2023-12-01
3.8194947	24.25	119.25	0.91264606	2.989333	2023-12-01
3.8194947	24.25	119.5	1.1548804	3.8836935	2023-12-01
3.8194947	24.25	119.75	1.1294645	3.9906485	2023-12-01
3.8194947	24.25	120.0	1.0850279	3.9631584	2023-12-01
3.8194947	24.25	120.25	0.93078756	3.6648488	2023-12-01
3.8194947	24.25	121.75	0.48328313	1.7782108	2023-12-01
3.8194947	24.25	122.0	0.4419381	1.6236849	2023-12-01
3.8194947	24.25	122.25	0.35912067	1.4461225	2023-12-01
3.8194947	24.25	122.5	0.27973387	1.2753291	2023-12-01
3.8194947	24.25	122.75	0.23621556	1.1668491	2023-12-01
3.8194947	24.25	123.0	0.2150048	1.1146505	2023-12-01
3.8194947	24.5	119.25	0.8465165	2.7874055	2023-12-01
3.8194947	24.5	119.5	0.9709845	3.1412992	2023-12-01
3.8194947	24.5	119.75	1.0077868	3.387662	2023-12-01
3.8194947	24.5	120.0	1.0085746	3.467851	2023-12-01
3.8194947	24.5	120.25	0.9422364	3.3701203	2023-12-01
3.8194947	24.5	120.5	0.7874496	3.1297545	2023-12-01
3.8194947	24.5	122.0	0.49191907	1.7694204	2023-12-01
3.8194947	24.5	122.25	0.40989766	1.5339161	2023-12-01
3.8194947	24.5	122.5	0.3233466	1.3439715	2023-12-01
3.8194947	24.5	122.75	0.26148796	1.20487	2023-12-01
3.8194947	24.5	123.0	0.23970531	1.1544747	2023-12-01
3.8194947	24.75	119.25	0.8542698	3.077679	2023-12-01
3.8194947	24.75	119.5	0.8617402	2.877683	2023-12-01
3.8194947	24.75	119.75	0.8890925	2.9557672	2023-12-01
3.8194947	24.75	120.0	0.8872061	3.011156	2023-12-01
3.8194947	24.75	120.25	0.8675222	2.9723697	2023-12-01
3.8194947	24.75	120.5	0.82316315	2.8905036	2023-12-01
3.8194947	24.75	120.75	0.75129765	2.903616	2023-12-01
3.8194947	24.75	122.0	0.5297972	1.9578379	2023-12-01
3.8194947	24.75	122.25	0.45421582	1.6280085	2023-12-01
3.8194947	24.75	122.5	0.3770902	1.4331396	2023-12-01
3.8194947	24.75	122.75	0.3019919	1.2706838	2023-12-01
3.8194947	24.75	123.0	0.26249188	1.1881616	2023-12-01
3.8194947	25.0	119.25	0.8371482	3.6239533	2023-12-01
3.8194947	25.0	119.5	0.8860929	3.3440106	2023-12-01
3.8194947	25.0	119.75	0.8712077	2.994452	2023-12-01
3.8194947	25.0	120.0	0.8735417	2.9356198	2023-12-01
3.8194947	25.0	120.25	0.85614926	2.8798256	2023-12-01
3.8194947	25.0	120.5	0.80482626	2.705822	2023-12-01
3.8194947	25.0	120.75	0.73749065	2.5405939	2023-12-01
3.8194947	25.0	122.0	0.6263032	2.3058987	2023-12-01
3.8194947	25.0	122.25	0.51331806	1.8139868	2023-12-01
3.8194947	25.0	122.5	0.42782778	1.5322644	2023-12-01
3.8194947	25.0	122.75	0.35308233	1.3550131	2023-12-01
3.8194947	25.0	123.0	0.30399328	1.2593725	2023-12-01
3.8194947	25.25	119.25	0.6444517	3.4242349	2023-12-01
3.8194947	25.25	119.5	0.7015817	3.2260535	2023-12-01
3.8194947	25.25	119.75	0.8559846	3.282971	2023-12-01
3.8194947	25.25	120.0	0.8774805	3.0085287	2023-12-01
3.8194947	25.25	120.25	0.86957	2.917658	2023-12-01
3.8194947	25.25	120.5	0.7847462	2.5907884	2023-12-01
3.8194947	25.25	120.75	0.7262	2.3860102	2023-12-01
3.8194947	25.25	121.0	0.75601447	2.4460542	2023-12-01
3.8194947	25.25	121.25	0.85867834	2.9404001	2023-12-01
3.8194947	25.25	121.5	0.98348373	3.7103736	2023-12-01
3.8194947	25.25	121.75	0.91346395	3.0926313	2023-12-01
3.8194947	25.25	122.0	0.71560645	2.5159988	2023-12-01
3.8194947	25.25	122.25	0.57428503	2.0158453	2023-12-01
3.8194947	25.25	122.5	0.4714688	1.6371673	2023-12-01
3.8194947	25.25	122.75	0.40011418	1.4366052	2023-12-01
3.8194947	25.25	123.0	0.3535924	1.3381647	2023-12-01
3.8194947	25.5	119.75	0.6185837	2.904367	2023-12-01
3.8194947	25.5	120.0	0.8217647	2.9991035	2023-12-01
3.8194947	25.5	120.25	0.8307178	2.8227012	2023-12-01
3.8194947	25.5	120.5	0.74797964	2.4441667	2023-12-01
3.8194947	25.5	120.75	0.733639	2.3411558	2023-12-01
3.8194947	25.5	121.0	0.78125155	2.448002	2023-12-01
3.8194947	25.5	121.25	0.8697295	2.781558	2023-12-01
3.8194947	25.5	121.5	0.9591851	3.1186976	2023-12-01
3.8194947	25.5	121.75	0.8375621	2.813739	2023-12-01
3.8194947	25.5	122.0	0.67627114	2.3338444	2023-12-01
3.8194947	25.5	122.25	0.5830853	2.0026531	2023-12-01
3.8194947	25.5	122.5	0.5001748	1.6952044	2023-12-01
3.8194947	25.5	122.75	0.44110942	1.5132538	2023-12-01
3.8194947	25.5	123.0	0.40422168	1.418076	2023-12-01
5.0782237	21.75	119.25	0.3222877	1.4906294	2023-12-01
5.0782237	21.75	119.5	0.31091586	1.4457183	2023-12-01
5.0782237	21.75	119.75	0.3194564	1.4103819	2023-12-01
5.0782237	21.75	120.0	0.3298547	1.3941513	2023-12-01
5.0782237	21.75	120.25	0.3119416	1.3586284	2023-12-01
5.0782237	21.75	120.5	0.3204292	1.3752335	2023-12-01
5.0782237	21.75	120.75	0.3551718	1.502515	2023-12-01
5.0782237	21.75	121.0	0.37572086	1.509985	2023-12-01
5.0782237	21.75	121.25	0.35378692	1.4643667	2023-12-01
5.0782237	21.75	121.5	0.2988038	1.3754151	2023-12-01
5.0782237	21.75	121.75	0.22739759	1.2408774	2023-12-01
5.0782237	21.75	122.0	0.19219413	1.1525078	2023-12-01
5.0782237	21.75	122.25	0.16302033	1.0980836	2023-12-01
5.0782237	21.75	122.5	0.13180625	1.032599	2023-12-01
5.0782237	21.75	122.75	0.11331539	0.9937772	2023-12-01
5.0782237	21.75	123.0	0.10331893	0.9721755	2023-12-01
5.0782237	22.0	119.25	0.35473233	1.5175284	2023-12-01
5.0782237	22.0	119.5	0.34952465	1.5102761	2023-12-01
5.0782237	22.0	119.75	0.35177052	1.5086789	2023-12-01
5.0782237	22.0	120.0	0.3342286	1.4630703	2023-12-01
5.0782237	22.0	120.25	0.33083645	1.4619559	2023-12-01
5.0782237	22.0	120.5	0.34914577	1.520591	2023-12-01
5.0782237	22.0	121.0	0.43768668	1.6454278	2023-12-01
5.0782237	22.0	121.25	0.38768628	1.5439099	2023-12-01
5.0782237	22.0	121.5	0.34958345	1.4708903	2023-12-01
5.0782237	22.0	121.75	0.28886595	1.3564627	2023-12-01
5.0782237	22.0	122.0	0.2160154	1.2067108	2023-12-01
5.0782237	22.0	122.25	0.16470337	1.098512	2023-12-01
5.0782237	22.0	122.5	0.1328845	1.0337336	2023-12-01
5.0782237	22.0	122.75	0.11502554	0.9962201	2023-12-01
5.0782237	22.0	123.0	0.10627532	0.97750515	2023-12-01
5.0782237	22.25	119.25	0.41881663	1.6615002	2023-12-01
5.0782237	22.25	119.5	0.4069543	1.6479023	2023-12-01
5.0782237	22.25	119.75	0.39653307	1.637723	2023-12-01
5.0782237	22.25	120.0	0.3876407	1.6267378	2023-12-01
