depth	latitude	longitude	nppv	o2	time
29.444729	22.5	121.75	21.753838	203.49118	2023-08-01
29.444729	22.5	122.0	14.96184	202.75177	2023-08-01
29.444729	22.5	122.25	8.222201	201.64153	2023-08-01
29.444729	22.5	122.5	4.168626	200.71391	2023-08-01
29.444729	22.5	122.75	2.9703414	200.31566	2023-08-01
29.444729	22.5	123.0	2.6035278	200.26869	2023-08-01
29.444729	22.75	119.25	25.087763	208.69383	2023-08-01
29.444729	22.75	119.5	19.901907	208.81667	2023-08-01
29.444729	22.75	119.75	14.58359	207.26518	2023-08-01
29.444729	22.75	120.0	12.322731	207.31834	2023-08-01
29.444729	22.75	121.25	28.549932	207.58208	2023-08-01
29.444729	22.75	121.5	30.537437	205.92961	2023-08-01
29.444729	22.75	121.75	28.360098	204.78893	2023-08-01
29.444729	22.75	122.0	18.841295	203.66016	2023-08-01
29.444729	22.75	122.25	12.195725	202.42929	2023-08-01
29.444729	22.75	122.5	5.806065	201.21077	2023-08-01
29.444729	22.75	122.75	3.4253645	200.58171	2023-08-01
29.444729	22.75	123.0	2.8057144	200.445	2023-08-01
29.444729	23.0	119.25	23.705503	207.78728	2023-08-01
29.444729	23.0	119.5	21.669846	210.32341	2023-08-01
29.444729	23.0	119.75	17.255816	208.73601	2023-08-01
29.444729	23.0	120.0	7.9209886	207.13373	2023-08-01
29.444729	23.0	121.5	36.385887	208.2691	2023-08-01
29.444729	23.0	121.75	31.961319	206.35606	2023-08-01
29.444729	23.0	122.0	21.650892	204.6238	2023-08-01
29.444729	23.0	122.25	14.029751	203.15237	2023-08-01
29.444729	23.0	122.5	6.99731	201.6744	2023-08-01
29.444729	23.0	122.75	3.8827271	200.88121	2023-08-01
29.444729	23.0	123.0	2.9944975	200.62296	2023-08-01
29.444729	23.25	119.75	15.630955	209.34866	2023-08-01
29.444729	23.25	121.5	30.050201	209.32848	2023-08-01
29.444729	23.25	121.75	33.095627	207.40665	2023-08-01
29.444729	23.25	122.0	22.797642	205.30748	2023-08-01
29.444729	23.25	122.25	15.443168	203.64627	2023-08-01
29.444729	23.25	122.5	7.2053537	201.98007	2023-08-01
29.444729	23.25	122.75	4.147341	201.13853	2023-08-01
29.444729	23.25	123.0	3.2162712	200.80559	2023-08-01
29.444729	23.5	119.25	28.814491	210.91612	2023-08-01
29.444729	23.5	119.75	15.766987	201.54622	2023-08-01
29.444729	23.5	121.75	33.789806	208.16818	2023-08-01
29.444729	23.5	122.0	24.344393	205.81161	2023-08-01
29.444729	23.5	122.25	15.366704	203.9914	2023-08-01
29.444729	23.5	122.5	6.7993975	202.1628	2023-08-01
29.444729	23.5	122.75	4.227068	201.38445	2023-08-01
29.444729	23.5	123.0	3.3524506	201.06201	2023-08-01
29.444729	23.75	119.25	22.251997	209.59393	2023-08-01
29.444729	23.75	119.5	21.815573	208.85388	2023-08-01
29.444729	23.75	119.75	21.773798	203.29199	2023-08-01
29.444729	23.75	121.75	32.515514	209.05243	2023-08-01
29.444729	23.75	122.0	26.446007	206.315	2023-08-01
29.444729	23.75	122.25	15.487317	204.29459	2023-08-01
29.444729	23.75	122.5	6.4670944	202.33916	2023-08-01
29.444729	23.75	122.75	4.225185	201.55292	2023-08-01
29.444729	23.75	123.0	3.281394	201.11078	2023-08-01
29.444729	24.0	119.25	20.006947	208.97879	2023-08-01
29.444729	24.0	119.5	27.114985	207.08337	2023-08-01
29.444729	24.0	119.75	22.933884	205.20792	2023-08-01
29.444729	24.0	121.75	29.148272	209.2362	2023-08-01
29.444729	24.0	122.0	28.267988	207.03958	2023-08-01
29.444729	24.0	122.25	17.30038	204.85013	2023-08-01
29.444729	24.0	122.5	6.656496	202.6791	2023-08-01
29.444729	24.0	122.75	4.268111	201.67232	2023-08-01
29.444729	24.0	123.0	3.2503595	201.1579	2023-08-01
29.444729	24.25	119.25	18.309399	207.1045	2023-08-01
29.444729	24.25	119.5	18.692745	203.04903	2023-08-01
29.444729	24.25	121.75	23.014137	207.1674	2023-08-01
29.444729	24.25	122.0	32.424465	207.27246	2023-08-01
29.444729	24.25	122.25	24.208033	205.68083	2023-08-01
29.444729	24.25	122.5	8.753006	203.24399	2023-08-01
29.444729	24.25	122.75	4.4857316	201.87065	2023-08-01
29.444729	24.25	123.0	3.1646378	201.18694	2023-08-01
29.444729	24.5	119.25	18.137152	206.36072	2023-08-01
29.444729	24.5	119.5	22.412973	204.60733	2023-08-01
29.444729	24.5	119.75	28.470112	206.14749	2023-08-01
29.444729	24.5	120.0	33.860107	206.6175	2023-08-01
29.444729	24.5	120.25	31.659199	206.80664	2023-08-01
29.444729	24.5	120.5	28.810709	205.98663	2023-08-01
29.444729	24.5	122.0	29.181524	208.19574	2023-08-01
29.444729	24.5	122.25	22.246626	206.70573	2023-08-01
29.444729	24.5	122.5	13.705156	204.39232	2023-08-01
29.444729	24.5	122.75	7.2635307	202.61172	2023-08-01
29.444729	24.5	123.0	3.7282848	201.65967	2023-08-01
29.444729	24.75	119.25	9.299524	203.25897	2023-08-01
29.444729	24.75	119.5	13.207969	202.0151	2023-08-01
29.444729	24.75	119.75	19.030172	203.28644	2023-08-01
29.444729	24.75	120.0	32.208786	206.50102	2023-08-01
29.444729	24.75	120.25	37.521038	207.15712	2023-08-01
29.444729	24.75	120.5	36.83132	206.47406	2023-08-01
29.444729	24.75	120.75	26.985641	204.51062	2023-08-01
29.444729	24.75	122.0	27.437737	207.9032	2023-08-01
29.444729	24.75	122.25	29.885916	207.334	2023-08-01
29.444729	24.75	122.5	22.411966	205.73286	2023-08-01
29.444729	24.75	122.75	11.8420515	203.72464	2023-08-01
29.444729	24.75	123.0	7.735249	202.81488	2023-08-01
29.444729	25.0	119.5	8.769127	202.26414	2023-08-01
29.444729	25.0	119.75	11.7691555	200.4948	2023-08-01
29.444729	25.0	120.0	20.551634	201.77663	2023-08-01
29.444729	25.0	120.25	35.32589	203.89626	2023-08-01
29.444729	25.0	120.5	41.525974	207.21634	2023-08-01
29.444729	25.0	120.75	47.732635	205.74121	2023-08-01
29.444729	25.0	122.0	24.82441	206.85204	2023-08-01
29.444729	25.0	122.25	27.862593	207.57692	2023-08-01
29.444729	25.0	122.5	24.73251	206.91223	2023-08-01
29.444729	25.0	122.75	17.588898	205.24567	2023-08-01
29.444729	25.0	123.0	12.121571	204.0141	2023-08-01
29.444729	25.25	120.0	8.9955	194.12164	2023-08-01
29.444729	25.25	120.25	22.147766	199.54645	2023-08-01
29.444729	25.25	120.5	38.753963	205.87462	2023-08-01
29.444729	25.25	120.75	41.46944	206.06252	2023-08-01
29.444729	25.25	121.0	38.674587	205.48767	2023-08-01
29.444729	25.25	121.25	29.775215	203.82567	2023-08-01
29.444729	25.25	121.5	26.803661	204.52167	2023-08-01
29.444729	25.25	121.75	23.668015	205.97739	2023-08-01
29.444729	25.25	122.0	28.07931	207.33417	2023-08-01
29.444729	25.25	122.25	28.971796	207.85507	2023-08-01
29.444729	25.25	122.5	25.330694	207.70097	2023-08-01
29.444729	25.25	122.75	20.504158	206.54799	2023-08-01
29.444729	25.25	123.0	15.820156	205.24724	2023-08-01
29.444729	25.5	120.25	14.246536	194.79654	2023-08-01
29.444729	25.5	120.5	26.513363	202.35118	2023-08-01
29.444729	25.5	120.75	38.21455	204.99759	2023-08-01
29.444729	25.5	121.0	39.164284	205.3562	2023-08-01
29.444729	25.5	121.25	36.90772	204.42363	2023-08-01
29.444729	25.5	121.5	27.489223	204.67642	2023-08-01
29.444729	25.5	121.75	31.401697	207.1579	2023-08-01
29.444729	25.5	122.0	38.485764	208.1405	2023-08-01
29.444729	25.5	122.25	37.76017	207.20105	2023-08-01
29.444729	25.5	122.5	32.729706	207.44586	2023-08-01
29.444729	25.5	122.75	29.508762	207.15625	2023-08-01
29.444729	25.5	123.0	23.735195	206.15802	2023-08-01
34.434155	21.75	119.25	6.5741835	203.29448	2023-08-01
34.434155	21.75	119.5	6.828852	203.49707	2023-08-01
34.434155	21.75	119.75	7.320076	203.97328	2023-08-01
34.434155	21.75	120.0	7.4518394	204.49883	2023-08-01
34.434155	21.75	120.25	6.872275	204.53778	2023-08-01
34.434155	21.75	120.5	7.9552937	203.79942	2023-08-01
34.434155	21.75	120.75	9.8766575	202.54807	2023-08-01
34.434155	21.75	121.0	7.8419886	202.23853	2023-08-01
34.434155	21.75	121.25	5.4430323	201.80182	2023-08-01
34.434155	21.75	121.5	2.7027345	201.23737	2023-08-01
34.434155	21.75	121.75	2.5664554	200.84525	2023-08-01
34.434155	21.75	122.0	2.4345284	200.60875	2023-08-01
34.434155	21.75	122.25	2.3198419	200.29208	2023-08-01
34.434155	21.75	122.5	2.1280203	199.98929	2023-08-01
34.434155	21.75	122.75	2.0266995	199.78401	2023-08-01
34.434155	21.75	123.0	1.9914798	199.63988	2023-08-01
34.434155	22.0	119.25	7.2925673	204.36731	2023-08-01
34.434155	22.0	119.5	7.637067	203.9623	2023-08-01
34.434155	22.0	119.75	8.946286	204.27364	2023-08-01
34.434155	22.0	120.0	9.421909	205.60724	2023-08-01
34.434155	22.0	120.25	8.9344425	206.5624	2023-08-01
34.434155	22.0	120.5	8.916588	206.71863	2023-08-01
34.434155	22.0	121.0	18.737125	204.18721	2023-08-01
34.434155	22.0	121.25	12.669374	202.52812	2023-08-01
34.434155	22.0	121.5	4.919064	201.67249	2023-08-01
34.434155	22.0	121.75	6.223628	201.48254	2023-08-01
34.434155	22.0	122.0	4.205612	201.10217	2023-08-01
34.434155	22.0	122.25	3.0528636	200.66187	2023-08-01
34.434155	22.0	122.5	2.5087311	200.25133	2023-08-01
34.434155	22.0	122.75	2.224554	200.0727	2023-08-01
34.434155	22.0	123.0	2.1045861	199.9635	2023-08-01
34.434155	22.25	119.25	9.942172	205.86018	2023-08-01
34.434155	22.25	119.5	8.769214	205.15564	2023-08-01
34.434155	22.25	119.75	8.983038	205.4729	2023-08-01
34.434155	22.25	120.0	10.938929	206.90884	2023-08-01
34.434155	22.25	120.25	10.312124	207.67105	2023-08-01
34.434155	22.25	120.5	7.9078827	206.06262	2023-08-01
34.434155	22.25	121.0	20.088287	205.54276	2023-08-01
34.434155	22.25	121.25	22.46139	203.51181	2023-08-01
34.434155	22.25	121.5	16.804028	202.48883	2023-08-01
34.434155	22.25	121.75	17.463305	202.5273	2023-08-01
34.434155	22.25	122.0	9.303454	201.9733	2023-08-01
34.434155	22.25	122.25	4.478418	201.19441	2023-08-01
34.434155	22.25	122.5	3.050141	200.6054	2023-08-01
34.434155	22.25	122.75	2.526669	200.35806	2023-08-01
34.434155	22.25	123.0	2.300814	200.2657	2023-08-01
34.434155	22.5	119.25	18.1699	209.31332	2023-08-01
34.434155	22.5	119.5	14.275747	208.43655	2023-08-01
34.434155	22.5	119.75	11.965875	208.06293	2023-08-01
34.434155	22.5	120.0	13.186133	208.67398	2023-08-01
34.434155	22.5	120.25	7.595623	207.26819	2023-08-01
34.434155	22.5	121.0	18.946733	205.1625	2023-08-01
34.434155	22.5	121.25	25.119892	204.24187	2023-08-01
34.434155	22.5	121.5	19.729637	202.97308	2023-08-01
34.434155	22.5	121.75	21.541098	203.49438	2023-08-01
34.434155	22.5	122.0	15.318508	203.02043	2023-08-01
34.434155	22.5	122.25	8.269051	201.97285	2023-08-01
34.434155	22.5	122.5	4.220045	201.03416	2023-08-01
34.434155	22.5	122.75	2.8983567	200.63087	2023-08-01
34.434155	22.5	123.0	2.5310204	200.5377	2023-08-01
34.434155	22.75	119.25	19.891384	206.95769	2023-08-01
34.434155	22.75	119.5	18.717552	210.26923	2023-08-01
34.434155	22.75	119.75	14.894975	209.06961	2023-08-01
34.434155	22.75	120.0	12.694739	209.03073	2023-08-01
34.434155	22.75	121.25	23.285168	204.06825	2023-08-01
34.434155	22.75	121.5	24.255203	203.79735	2023-08-01
34.434155	22.75	121.75	25.062809	203.97937	2023-08-01
34.434155	22.75	122.0	17.624392	203.59572	2023-08-01
34.434155	22.75	122.25	11.585798	202.66595	2023-08-01
34.434155	22.75	122.5	6.1028156	201.53107	2023-08-01
34.434155	22.75	122.75	3.425626	200.93803	2023-08-01
34.434155	22.75	123.0	2.7470417	200.77357	2023-08-01
34.434155	23.0	119.25	16.638803	204.09232	2023-08-01
34.434155	23.0	119.5	19.363407	210.76526	2023-08-01
34.434155	23.0	119.75	19.739897	209.96826	2023-08-01
34.434155	23.0	120.0	8.50564	208.67767	2023-08-01
34.434155	23.0	121.5	28.537106	204.83221	2023-08-01
34.434155	23.0	121.75	27.518353	204.74112	2023-08-01
34.434155	23.0	122.0	19.784693	204.18611	2023-08-01
34.434155	23.0	122.25	13.073871	203.2274	2023-08-01
34.434155	23.0	122.5	7.5126143	201.97006	2023-08-01
34.434155	23.0	122.75	4.0268087	201.29724	2023-08-01
34.434155	23.0	123.0	2.983829	201.03198	2023-08-01
34.434155	23.25	119.75	18.750721	210.40201	2023-08-01
34.434155	23.25	121.5	23.420603	205.6225	2023-08-01
34.434155	23.25	121.75	29.047226	205.32642	2023-08-01
34.434155	23.25	122.0	21.144827	204.62715	2023-08-01
34.434155	23.25	122.25	14.325596	203.5928	2023-08-01
34.434155	23.25	122.5	7.9471326	202.31976	2023-08-01
34.434155	23.25	122.75	4.4238267	201.66562	2023-08-01
34.434155	23.25	123.0	3.3035119	201.37955	2023-08-01
34.434155	23.5	119.25	19.598621	210.30887	2023-08-01
34.434155	23.5	119.75	10.801369	200.35603	2023-08-01
34.434155	23.5	121.75	29.501305	205.61902	2023-08-01
34.434155	23.5	122.0	22.94927	204.96709	2023-08-01
34.434155	23.5	122.25	15.460697	203.91672	2023-08-01
34.434155	23.5	122.5	7.8253803	202.6249	2023-08-01
34.434155	23.5	122.75	4.607501	202.02711	2023-08-01
34.434155	23.5	123.0	3.537796	201.77296	2023-08-01
34.434155	23.75	119.25	15.227205	208.74109	2023-08-01
34.434155	23.75	119.5	16.744894	207.40518	2023-08-01
34.434155	23.75	119.75	13.957386	200.63374	2023-08-01
34.434155	23.75	121.75	29.488667	206.76794	2023-08-01
34.434155	23.75	122.0	25.31308	205.28946	2023-08-01
34.434155	23.75	122.25	16.926826	204.23526	2023-08-01
34.434155	23.75	122.5	7.642193	202.9115	2023-08-01
34.434155	23.75	122.75	4.673379	202.2738	2023-08-01
34.434155	23.75	123.0	3.46535	201.81801	2023-08-01
34.434155	24.0	119.25	13.518146	207.15265	2023-08-01
34.434155	24.0	119.5	20.101309	204.69647	2023-08-01
34.434155	24.0	119.75	14.670269	200.47453	2023-08-01
34.434155	24.0	121.75	27.850477	207.3929	2023-08-01
34.434155	24.0	122.0	27.834671	205.80711	2023-08-01
34.434155	24.0	122.25	19.68591	204.6886	2023-08-01
34.434155	24.0	122.5	7.9833493	203.28459	2023-08-01
34.434155	24.0	122.75	4.797239	202.44513	2023-08-01
34.434155	24.0	123.0	3.449686	201.85594	2023-08-01
34.434155	24.25	119.25	12.27599	205.33827	2023-08-01
34.434155	24.25	119.5	10.657475	200.87553	2023-08-01
34.434155	24.25	121.75	20.405067	205.544	2023-08-01
34.434155	24.25	122.0	29.40387	205.5985	2023-08-01
34.434155	24.25	122.25	26.300106	205.09293	2023-08-01
34.434155	24.25	122.5	10.985184	203.70349	2023-08-01
34.434155	24.25	122.75	5.065893	202.61874	2023-08-01
34.434155	24.25	123.0	3.3537107	201.80739	2023-08-01
34.434155	24.5	119.25	8.186391	203.39388	2023-08-01
34.434155	24.5	119.5	13.688534	201.99925	2023-08-01
34.434155	24.5	119.75	17.96577	203.34618	2023-08-01
34.434155	24.5	120.0	22.97414	203.87567	2023-08-01
34.434155	24.5	120.25	23.104986	204.99693	2023-08-01
34.434155	24.5	120.5	16.394442	204.28235	2023-08-01
34.434155	24.5	122.0	27.0553	206.99225	2023-08-01
34.434155	24.5	122.25	25.546959	206.49088	2023-08-01
34.434155	24.5	122.5	16.724045	204.68758	2023-08-01
34.434155	24.5	122.75	8.813528	203.2079	2023-08-01
34.434155	24.5	123.0	4.1616154	202.22993	2023-08-01
34.434155	24.75	119.25	3.5840197	199.26662	2023-08-01
34.434155	24.75	119.5	5.7599134	198.2928	2023-08-01
34.434155	24.75	119.75	8.575702	198.65228	2023-08-01
34.434155	24.75	120.0	15.850576	201.5634	2023-08-01
34.434155	24.75	120.25	25.694567	203.73376	2023-08-01
34.434155	24.75	120.5	28.910324	204.32994	2023-08-01
34.434155	24.75	120.75	15.788114	204.09517	2023-08-01
34.434155	24.75	122.0	24.744452	207.20308	2023-08-01
34.434155	24.75	122.25	27.393066	206.46124	2023-08-01
34.434155	24.75	122.5	24.44964	205.66173	2023-08-01
34.434155	24.75	122.75	14.347983	204.18362	2023-08-01
34.434155	24.75	123.0	9.335174	203.34843	2023-08-01
34.434155	25.0	119.75	4.097375	195.73831	2023-08-01
34.434155	25.0	120.0	8.362454	196.76384	2023-08-01
34.434155	25.0	120.25	21.346529	199.1994	2023-08-01
34.434155	25.0	120.5	33.671604	204.42046	2023-08-01
34.434155	25.0	120.75	39.522247	204.57077	2023-08-01
34.434155	25.0	122.0	24.799118	206.84842	2023-08-01
34.434155	25.0	122.25	28.007515	207.22519	2023-08-01
34.434155	25.0	122.5	26.38065	206.74327	2023-08-01
34.434155	25.0	122.75	20.799017	205.44583	2023-08-01
34.434155	25.0	123.0	15.117812	204.46375	2023-08-01
34.434155	25.25	120.0	4.1301694	191.11227	2023-08-01
34.434155	25.25	120.25	9.646849	194.52582	2023-08-01
34.434155	25.25	120.5	23.049627	201.63956	2023-08-01
34.434155	25.25	120.75	32.293297	204.16074	2023-08-01
34.434155	25.25	121.0	31.600164	204.6257	2023-08-01
34.434155	25.25	121.25	23.86286	203.2905	2023-08-01
34.434155	25.25	121.5	23.890568	204.29509	2023-08-01
34.434155	25.25	121.75	21.839314	205.9786	2023-08-01
34.434155	25.25	122.0	28.344074	207.21654	2023-08-01
34.434155	25.25	122.25	30.112185	207.32518	2023-08-01
34.434155	25.25	122.5	28.310165	207.65019	2023-08-01
34.434155	25.25	122.75	24.142847	206.71959	2023-08-01
34.434155	25.25	123.0	19.35155	205.57074	2023-08-01
34.434155	25.5	120.25	5.1256547	190.66559	2023-08-01
34.434155	25.5	120.5	10.175212	196.96117	2023-08-01
34.434155	25.5	120.75	22.729805	202.13165	2023-08-01
34.434155	25.5	121.0	32.942204	204.10121	2023-08-01
34.434155	25.5	121.25	31.866953	204.05133	2023-08-01
34.434155	25.5	121.5	27.287678	204.92648	2023-08-01
34.434155	25.5	121.75	34.38594	206.7781	2023-08-01
34.434155	25.5	122.0	31.863966	205.70909	2023-08-01
34.434155	25.5	122.25	29.919628	204.88863	2023-08-01
34.434155	25.5	122.5	29.815002	206.13312	2023-08-01
34.434155	25.5	122.75	28.812643	206.35501	2023-08-01
34.434155	25.5	123.0	24.605522	205.79825	2023-08-01
40.34405	21.75	119.25	8.243836	205.14192	2023-08-01
40.34405	21.75	119.5	8.640759	205.29974	2023-08-01
40.34405	21.75	119.75	9.559497	205.70012	2023-08-01
40.34405	21.75	120.0	10.113333	206.22076	2023-08-01
40.34405	21.75	120.25	10.043353	206.34294	2023-08-01
40.34405	21.75	120.5	10.718898	205.15384	2023-08-01
40.34405	21.75	120.75	7.2154965	202.90761	2023-08-01
40.34405	21.75	121.0	7.326635	202.95197	2023-08-01
40.34405	21.75	121.25	4.9977307	202.61348	2023-08-01
40.34405	21.75	121.5	2.7162492	201.84966	2023-08-01
40.34405	21.75	121.75	2.590145	201.25691	2023-08-01
40.34405	21.75	122.0	2.4453056	200.96027	2023-08-01
40.34405	21.75	122.25	2.2805896	200.66675	2023-08-01
40.34405	21.75	122.5	2.0591934	200.38118	2023-08-01
40.34405	21.75	122.75	1.9392872	200.08775	2023-08-01
40.34405	21.75	123.0	1.9507931	199.87202	2023-08-01
40.34405	22.0	119.25	9.35055	206.71204	2023-08-01
40.34405	22.0	119.5	9.786229	206.0398	2023-08-01
40.34405	22.0	119.75	11.762834	206.10828	2023-08-01
40.34405	22.0	120.0	12.34679	207.36223	2023-08-01
40.34405	22.0	120.25	11.828629	208.63474	2023-08-01
40.34405	22.0	120.5	12.362996	208.59006	2023-08-01
40.34405	22.0	121.0	16.790474	203.8417	2023-08-01
40.34405	22.0	121.25	12.984423	203.11317	2023-08-01
40.34405	22.0	121.5	4.588701	202.37265	2023-08-01
40.34405	22.0	121.75	6.309497	201.9557	2023-08-01
40.34405	22.0	122.0	4.3909764	201.52171	2023-08-01
40.34405	22.0	122.25	3.1265962	201.04393	2023-08-01
40.34405	22.0	122.5	2.455996	200.64322	2023-08-01
40.34405	22.0	122.75	2.1640291	200.41975	2023-08-01
40.34405	22.0	123.0	2.0585868	200.24863	2023-08-01
40.34405	22.25	119.25	11.802383	208.5282	2023-08-01
40.34405	22.25	119.5	10.81639	207.75569	2023-08-01
40.34405	22.25	119.75	11.3266735	207.87024	2023-08-01
40.34405	22.25	120.0	13.118144	209.0469	2023-08-01
40.34405	22.25	120.25	12.998797	209.92953	2023-08-01
40.34405	22.25	120.5	10.372156	207.75192	2023-08-01
40.34405	22.25	121.0	16.135515	204.24792	2023-08-01
40.34405	22.25	121.25	18.8025	202.87567	2023-08-01
40.34405	22.25	121.5	14.580279	202.45703	2023-08-01
40.34405	22.25	121.75	17.334291	202.78099	2023-08-01
40.34405	22.25	122.0	9.56701	202.38417	2023-08-01
40.34405	22.25	122.25	4.7750106	201.62857	2023-08-01
40.34405	22.25	122.5	3.0880733	201.01337	2023-08-01
40.34405	22.25	122.75	2.4924831	200.74496	2023-08-01
40.34405	22.25	123.0	2.2748425	200.61269	2023-08-01
40.34405	22.5	119.25	18.214163	210.93292	2023-08-01
40.34405	22.5	119.5	16.221127	210.9022	2023-08-01
40.34405	22.5	119.75	14.213568	210.58737	2023-08-01
40.34405	22.5	120.0	15.789259	210.71503	2023-08-01
40.34405	22.5	120.25	9.666899	209.20753	2023-08-01
40.34405	22.5	121.0	12.377545	201.00986	2023-08-01
40.34405	22.5	121.25	17.44581	201.89441	2023-08-01
40.34405	22.5	121.5	15.703638	201.92078	2023-08-01
40.34405	22.5	121.75	19.45702	203.22942	2023-08-01
40.34405	22.5	122.0	14.995171	203.16148	2023-08-01
40.34405	22.5	122.25	8.282727	202.34709	2023-08-01
40.34405	22.5	122.5	4.3645387	201.46387	2023-08-01
40.34405	22.5	122.75	2.9443417	201.07784	2023-08-01
40.34405	22.5	123.0	2.5419855	200.99487	2023-08-01
40.34405	22.75	119.25	13.007635	204.75558	2023-08-01
40.34405	22.75	119.5	17.34183	211.06056	2023-08-01
40.34405	22.75	119.75	16.8418	211.19112	2023-08-01
40.34405	22.75	120.0	15.071736	210.84	2023-08-01
40.34405	22.75	121.25	14.218234	199.27869	2023-08-01
40.34405	22.75	121.5	15.173706	200.82399	2023-08-01
40.34405	22.75	121.75	18.640396	202.72061	2023-08-01
40.34405	22.75	122.0	14.979406	203.23285	2023-08-01
40.34405	22.75	122.25	10.457293	202.84119	2023-08-01
40.34405	22.75	122.5	6.2870026	201.92632	2023-08-01
40.34405	22.75	122.75	3.588032	201.47354	2023-08-01
40.34405	22.75	123.0	2.8049886	201.37929	2023-08-01
40.34405	23.0	119.25	8.789732	201.95003	2023-08-01
40.34405	23.0	119.5	16.510683	209.68536	2023-08-01
40.34405	23.0	119.75	20.59194	210.78668	2023-08-01
40.34405	23.0	120.0	10.18228	210.20578	2023-08-01
40.34405	23.0	121.5	17.848951	200.33037	2023-08-01
40.34405	23.0	121.75	18.367884	202.37534	2023-08-01
40.34405	23.0	122.0	16.088223	203.28194	2023-08-01
40.34405	23.0	122.25	11.180142	203.15842	2023-08-01
40.34405	23.0	122.5	7.6310554	202.34435	2023-08-01
40.34405	23.0	122.75	4.3459115	201.9723	2023-08-01
40.34405	23.0	123.0	3.098536	201.82538	2023-08-01
40.34405	23.25	119.75	19.162199	210.66585	2023-08-01
40.34405	23.25	121.5	15.012836	200.79912	2023-08-01
40.34405	23.25	121.75	18.48583	202.20413	2023-08-01
40.34405	23.25	122.0	17.156874	203.35109	2023-08-01
40.34405	23.25	122.25	12.039273	203.38301	2023-08-01
40.34405	23.25	122.5	8.412331	202.77176	2023-08-01
40.34405	23.25	122.75	4.9567785	202.48488	2023-08-01
40.34405	23.25	123.0	3.5948246	202.36676	2023-08-01
40.34405	23.5	119.25	11.037904	209.89879	2023-08-01
40.34405	23.5	119.75	8.034005	198.60318	2023-08-01
40.34405	23.5	121.75	18.343912	201.98438	2023-08-01
40.34405	23.5	122.0	18.211287	203.49207	2023-08-01
40.34405	23.5	122.25	13.509461	203.63203	2023-08-01
40.34405	23.5	122.5	8.824676	203.17708	2023-08-01
40.34405	23.5	122.75	5.2714806	202.9189	2023-08-01
40.34405	23.5	123.0	3.9232602	202.84041	2023-08-01
40.34405	23.75	119.25	8.374557	207.76659	2023-08-01
40.34405	23.75	119.5	10.558407	205.82089	2023-08-01
40.34405	23.75	119.75	7.4241724	192.75864	2023-08-01
40.34405	23.75	121.75	19.773684	202.99538	2023-08-01
40.34405	23.75	122.0	19.446148	203.56863	2023-08-01
40.34405	23.75	122.25	15.7825365	203.89386	2023-08-01
40.34405	23.75	122.5	8.990035	203.55566	2023-08-01
40.34405	23.75	122.75	5.4823155	203.24023	2023-08-01
40.34405	23.75	123.0	3.8351262	202.92023	2023-08-01
40.34405	24.0	119.25	8.906758	206.22879	2023-08-01
40.34405	24.0	119.5	12.657216	202.31998	2023-08-01
40.34405	24.0	119.75	5.3461356	195.71991	2023-08-01
40.34405	24.0	121.75	19.55596	203.85974	2023-08-01
40.34405	24.0	122.0	20.88719	203.67868	2023-08-01
40.34405	24.0	122.25	18.581558	204.1266	2023-08-01
40.34405	24.0	122.5	9.713514	203.97408	2023-08-01
40.34405	24.0	122.75	5.737714	203.50645	2023-08-01
40.34405	24.0	123.0	3.8594623	202.97473	2023-08-01
40.34405	24.25	119.25	7.2611294	203.56978	2023-08-01
40.34405	24.25	119.5	4.365848	199.2287	2023-08-01
40.34405	24.25	121.75	13.548909	202.7299	2023-08-01
40.34405	24.25	122.0	19.599768	202.87341	2023-08-01
40.34405	24.25	122.25	22.818392	203.91296	2023-08-01
40.34405	24.25	122.5	13.100258	204.13318	2023-08-01
40.34405	24.25	122.75	6.0413446	203.69154	2023-08-01
40.34405	24.25	123.0	3.769005	202.81989	2023-08-01
40.34405	24.5	119.25	3.7207625	200.61073	2023-08-01
40.34405	24.5	119.5	7.7313204	199.84569	2023-08-01
40.34405	24.5	119.75	10.14856	201.7777	2023-08-01
40.34405	24.5	120.0	14.492538	202.64702	2023-08-01
40.34405	24.5	120.25	13.256491	203.96187	2023-08-01
40.34405	24.5	120.5	9.449252	202.25253	2023-08-01
40.34405	24.5	122.0	18.308031	204.35559	2023-08-01
40.34405	24.5	122.25	22.5827	205.29665	2023-08-01
40.34405	24.5	122.5	17.593946	204.64023	2023-08-01
40.34405	24.5	122.75	10.304684	203.91663	2023-08-01
40.34405	24.5	123.0	4.75481	203.12857	2023-08-01
40.34405	24.75	119.25	1.2462624	195.20497	2023-08-01
40.34405	24.75	119.5	2.604777	194.69043	2023-08-01
40.34405	24.75	119.75	4.3452435	196.10852	2023-08-01
40.34405	24.75	120.0	7.1210938	198.56786	2023-08-01
40.34405	24.75	120.25	13.231516	201.41293	2023-08-01
40.34405	24.75	120.5	22.371735	202.31805	2023-08-01
40.34405	24.75	120.75	10.745619	203.47675	2023-08-01
40.34405	24.75	122.0	16.254387	205.11453	2023-08-01
40.34405	24.75	122.25	19.54451	204.64429	2023-08-01
40.34405	24.75	122.5	21.487915	205.00087	2023-08-01
40.34405	24.75	122.75	15.499682	204.51074	2023-08-01
40.34405	24.75	123.0	10.729581	203.9686	2023-08-01
40.34405	25.0	119.75	1.7493973	192.10985	2023-08-01
